fazla_kilo,tarih,cim,pist,grup,kgs,en_iyi_derece_farkli_hipodrom,hipodrom_key,hava_durumu,son800,en_iyi_derece,fark,gec_cikis_boy,agf1_sira,kum,kosu_kodu,cins_detay,handikap,sonuc,son6,agf1,gece,mesafe,at_adi,jokey_kodu,ganyan,agf2,yas,kilo,apranti_kilo_indirimi,cim_pist_agirlik,kum_pist_agirlik,no,at_key,jokey_adi,yaris_key,nem,sahip_adi,sahip_kodu,antrenor_adi,antrenor_kodu,yetistirici_adi,derece,sicaklik,yaris_kosu_key,saat,son20,kosmaz,at_sayisi,taki,agf2_sira,start
0.3,02/09/2025,Normal,cim,4 ve Yukarı Araplar,19,false,ANKARA,Açık,0.55.25-0.56.17,,,,7,Normal,219648,Handikap 15,47,7,C9K0C0C8K8C6,5.80,false,2200,IRMAK BEYİ,2710,"14,85",<nil>,5y a a,54.5,0,3.3,0,8,a8aec4507303331df1988506bc1d28a9,NİZAMETTİN DEMİR,0cce7212e54d76fa4688cd9dae6b6b2c,36,HÜSEYİN BECENE,16617,MEHMET DEMİROL,2721,ZÜBEYDE ÇEÇAN,2.36.92,28,1c81aeb96f8fdbb4af12732bb4bacad5,14:00,7,false,8,KG K DB,<nil>,1
0,03/09/2025,,kum,3 ve Yukarı İngilizler,16,false,ELAZIG,Açık,0.56.16-0.58.08,2.06.88,,,8,Normal,219672,KV-9,66,9,K6K1K8K1K3K1,2.76,true,1900,MEGA VELA,2717,"26,85",2.77,4y d a,60,0,0,0,7,26284d5913155baa37f61562d8ea7260,YUSUF CENGİZ,3895733c2fb27a80b7635a272c742b18,21,MEHMET NARÇİN,3560,MEHMET ALTIN,2907,HASAN HÜSEYİN TEMEL,2.16.69,35,d47931d6037bdaf9512529e07793543f,20:00,20,false,10,DB SK GKR,8,8
0,03/09/2025,,kum,4 ve Yukarı Araplar,126,false,ELAZIG,Açık,1.01.81-1.02.07,2.15.47,,,<nil>,Normal,219668,Handikap 16,53,12,K0K0K0K9K8K9,<nil>,true,1800,KOPKAPTAR,2331,"20,15",1.07,10y a a,55,2,0,0,9,0f847aae1764632db4cb52a6500ef2ca,MUHAMMED BARAN ÇAKMAK,3895733c2fb27a80b7635a272c742b18,21,EMRAH CANPOLAT,17492,HÜSEYİN SUNKAR,3040,BÜLENT ÇONAY,2.25.47,35,70a4a682737a450c6fb9fab2d69e6223,21:30,13,false,14,KG SK,14,5
0,06/10/2025,,kum,4 ve Yukarı Araplar,7,false,SANLIURFA,Açık,1.03.75-1.04.09,1.23.82,,,8,Normal,220370,Handikap 16,60,6,K4K9K6K5K8K7,3.58,true,1200,MUŞFIRTINASI,2696,"15,00",3.89,5y k a,59.5,2,0,0,3,10f6bd08deff342313bd59d0c00e1c6e,BURHAN SARIDAL,365b58bfdf5201879a5f56b83c02d0ed,29,GÜNAYDIN SAÇAN,3206,MUHARREM SUSEN,2884,KUTBETTİN SAÇAN,1.34.40,30,a85ccd7bf8083cbced1b5f3d656ce67f,20:00,10,false,10,KG K,8,8
2,23/09/2025,Normal,kum,2 Yaşlı İngilizler,15,false,ANKARA,Açık,0.52.21-0.52.45,,1 Boy,,3,Normal,220081,ŞARTLI 2,32,3,K5K0K1,19.81,false,1400,PROBABLY THE BEST,889,"4,75",<nil>,2y a d,55,0,3.3,0,2,4816ce66deb30151d65006ab098c3c6d,AYHAN KURŞUN,410d70b20c9509235a958d9f300ed586,23,CEMİL TAHİR BURHANLIOĞLU,8587,HALİL KABUKCI,2502,CEMİL TAHİR BURHANLIOĞLU,1.33.05,24,e1bdcc7a1560d61ee13b324b6e0a4321,15:00,20,false,5,DB SKG SK,<nil>,3
0,06/10/2025,,kum,3 Yaşlı Araplar,9,false,SANLIURFA,Açık,1.07.40-1.07.76,1.34.45,,,7,Normal,220369,Handikap 14,40,8,K3K1K0K5C0K6,5.85,true,1300,AYDİLAN,3064,"13,55",5.85,3y a d,55.5,2,0,0,3,f4d6fd1a24a5ad4cd75ea532b34e0598,MEHMET ALİ AKGÖBEK,365b58bfdf5201879a5f56b83c02d0ed,29,AHMET ÇİÇEK,2866,MUHARREM SUSEN,2884,SULTANSUYU TARIM İŞLETMELERİ,1.48.67,30,3938fd2ecdce6ce5913434e8d3c05301,19:00,16,false,12,KG DB SK,7,11
0,17/09/2025,,kum,2 Yaşlı İngilizler,21,false,ELAZIG,Açık,1.00.37,,,,8,Normal,219963,Maiden,,<nil>,K0K0,2.49,true,1600,SIWARO,2486,,0.46,2y d e,57,0,0,0,5,3bc16242435cec63b59ba3865247d023,AHMET HASAN BAYAR,b812f72d5ffa477a58f5e0584337d924,17,FERHAT BİNİCİ,12040,FURKAN YALÇINKAYA,2974,SERVET BİNİCİ,,31,97e0a36802140a5dcc190d95ef72798c,20:30,18,true,8,,8,6
0,10/09/2025,,kum,3 ve Yukarı İngilizler,9,true,ELAZIG,Az Bulutlu,0.56.69-0.59.56,2.04.58,,,<nil>,Normal,219834,Handikap 16,49,10,K1K5K1K5K2K2,<nil>,true,1900,REAL EFFECT,2331,"4,25",13.75,4y k a,55.5,2,0,0,9,5f636d353990d09c23577bc6aa8d93f5,MUHAMMED BARAN ÇAKMAK,50f7b152d0e0f3a2674a0e012fb70cf8,20,REFİK ÇEVİK,13121,MUHAMMED BULUÇ,2958,TRACY KAYAHAN,2.21.06,29,60d691a67cc1ff6d855ba25bb3d06bd3,21:00,19,false,13,KG SK,3,11
0,15/09/2025,,kum,2 Yaşlı İngilizler,54,true,SANLIURFA,Açık,,1.28.13,Burun,,5,Normal,219924,Maiden,,2,K0K7,6.16,true,1200,GUARDSMAN,267,"16,50",<nil>,2y d e,57,0,0,0,3,417990298d7c44482a31b52fad3019be,FERİT YARDIMCI,776020c7d97d5808589068ab6d6cfde1,18,ABDULVEHAP AKDAĞ,11733,HALİL ÇALI,2955,BİROL BULUT,1.23.69,32,69fc0a5d3e7c373ce9754128c072b81b,17:45,18,false,11,KG DB SK,<nil>,6
0,15/09/2025,,kum,3 Yaşlı Araplar,7,true,SANLIURFA,Açık,,1.27.52,"1,5  Boy",,1,Normal,219932,ŞARTLI 3,35,2,K1K3,39.38,true,1200,ESSANCAR,2378,"1,70",<nil>,3y a e,57,0,0,0,2,a7c2630fefad348f4d9479406dbb61dc,İSA AKYAVUZ,776020c7d97d5808589068ab6d6cfde1,18,İSMAİL SANCAR,9689,HAKAN ATAKAYA,3045,İSMAİL SANCAR,1.31.56,32,33da0aec3608ebea5ac078d489770fdc,18:30,19,false,11,KG SK,<nil>,10
1.6,23/09/2025,Normal,kum,4 ve Yukarı Araplar,8,true,ANKARA,Açık,1.00.05-1.00.66,1.54.31,,,<nil>,Normal,220087,Handikap 16,45,5,K2K1K2K4K2K4,<nil>,false,1500,ÇAĞLAYANŞELALE,1503,"7,55",9.45,8y a k,50,0,3.3,0,11,f8c3558baab8a7644027ce6129770710,MERT ALİ SOLMAZ,410d70b20c9509235a958d9f300ed586,23,İSRAFİL FELHAN,15833,AHMET AKBABA,2972,FEME HAY.TAR.LTD.ŞTİ.,1.47.84,24,f0b51e46c6c61e2063d308b0ec8c039d,18:00,17,false,11,DB SK,5,8
0,15/09/2025,,kum,2 Yaşlı İngilizler,98,false,SANLIURFA,Açık,,1.25.56,4 Boy,,5,Normal,219926,Maiden,,4,K9,4.39,true,1200,MAVERICK SHADOW,540,"11,75",6.10,2y d e,57,0,0,0,5,2b41deb9437623ce32910f1f4b585990,NECMİ ALTIN,776020c7d97d5808589068ab6d6cfde1,18,BAKİ BAKIR BOYRAZ,15584,MEHMET EMİN SARIDAL,2717,ÖZER BOYRAZ,1.25.57,32,ae9f45d5c694d71d8a8fff41cce76fd2,19:30,19,false,10,KG DB SK,5,6
0,10/09/2025,,kum,3 ve Yukarı İngilizler,21,true,ELAZIG,Az Bulutlu,0.57.70-0.59.61,2.09.92,,,1,Normal,219832,ŞARTLI 3,68,5,K5K2K3K0K7K2,29.99,true,2000,WAR COMANDER,267,"2,40",33.65,4y d a,57,0,0,0,7,08997662dad3ad006fbc654c9d477293,FERİT YARDIMCI,50f7b152d0e0f3a2674a0e012fb70cf8,20,CAN ÇAĞRI,17564,TURĞUT ÇİZİK,2859,MOZ.ORG.TAR.HAY.SAN.TİC.A.Ş.,2.21.01,29,223735749cdd9591aba64e8b6cc395f5,19:00,16,false,11,SK,1,3
0,10/09/2025,,kum,4 ve Yukarı Araplar,14,false,ELAZIG,Az Bulutlu,1.03.01-1.04.42,,"2,5 Boy",,5,Normal,219829,ŞARTLI 4,52,3,K0K4K5K6K4K4,7.60,true,1500,BALLIYARIM,2486,"8,15",<nil>,5y a k,56.5,3,0,0,4,d623add0856c96b30c7bbc5ac52aae1f,AHMET HASAN BAYAR,50f7b152d0e0f3a2674a0e012fb70cf8,20,FERHAT BİNİCİ,12040,FURKAN YALÇINKAYA,2974,FEME HAY.TAR.LTD.ŞTİ.,1.53.54,29,4eae1ae70c11b08355d64b0ca5c36ca1,17:45,16,false,13,K,<nil>,5
0,30/07/2025,,kum,3 ve Yukarı İngilizler,9,false,ELAZIG,Açık,0.57.20-0.58.16,2.03.58,Burun,,5,Normal,218924,ŞARTLI 4,76,2,K1K2K4K8K8K0,11.30,true,1800,ÖZAY SILAŞARA,1508,"4,40",<nil>,4y a k,58,0,0,0,7,baffcdddcaae638c675f71a7e502944a,ÇETİN CANPOLAT,04da12cb459dbdd04aa224be7d5490d7,12,ALİ ÇİZİK,15875,TURĞUT ÇİZİK,2859,CEVDET AYIKÖZ,2.03.38,41,a2d3fff24d6d30fd3e824d4b019349bc,17:45,15,false,8,KG SK,<nil>,4
0,03/09/2025,,kum,3 ve Yukarı İngilizler,21,false,ELAZIG,Açık,0.56.16-0.58.08,2.06.28,,,2,Normal,219672,KV-9,80,10,K8K1K1K6K1K2,17.09,true,1900,ANADOLU KAPLANI,267,"4,05",16.86,6y d g,60,0,0,0,2,58cd2ce1e4ed514eaf02646244415f4d,FERİT YARDIMCI,3895733c2fb27a80b7635a272c742b18,21,SELAMİ NURAL,6095,MUHAMMET YILDIRIM,2356,TAYRAL TUTUMLU,2.16.96,35,d47931d6037bdaf9512529e07793543f,20:00,19,false,10,SKG SK DS,2,9
0.2,30/07/2025,,kum,2 Yaşlı İngilizler,11,true,ELAZIG,Açık,0.52.79-0.53.77,1.20.13,"5,5 Boy",,3,Normal,218919,Maiden,26,3,K5K4K9K3K2K9,11.89,true,1200,QUEEN OF VICTORY,540,"7,00",<nil>,2y d d,57,0,0,0,9,109903d6597e8c1c42f95446b7284ef0,NECMİ ALTIN,04da12cb459dbdd04aa224be7d5490d7,12,MUHAMMED ALİ ÇİZİK,20726,TURĞUT ÇİZİK,2859,SEÇKİN DEMİRCİ,1.18.78,41,e0f4ea986d8ffabdcbc185c2f47d37a0,18:30,15,false,10,KG DB SK,<nil>,9
0,30/07/2025,,kum,2 Yaşlı İngilizler,,false,ELAZIG,Açık,0.52.79-0.53.77,,,,7,Normal,218919,Maiden,,5,,2.65,true,1200,PROBABLY THE BEST,1504,"25,25",<nil>,2y a d,57,0,0,0,8,4816ce66deb30151d65006ab098c3c6d,İSA KATAR,04da12cb459dbdd04aa224be7d5490d7,12,CEMİL TAHİR BURHANLIOĞLU,8587,MUHARREM SUSEN,2884,CEMİL TAHİR BURHANLIOĞLU,1.21.87,41,e0f4ea986d8ffabdcbc185c2f47d37a0,18:30,20,false,10,SKG SK,<nil>,8
1.3,30/08/2025,,kum,3 Yaşlı Araplar,10,true,DBAKIR,Açık,1.03.41,1.27.63,,,3,Normal,219577,ŞARTLI 4,39,7,K1K5K1K5,13.57,true,1200,KIYI,2717,"8,35",<nil>,3y k d,56,0,0,0,6,ca4377bbc167ec52a81db9ff985309c0,YUSUF CENGİZ,73668256fd5703ab4abc5b550b7f0c63,14,LÜTFİ TURAN,10278,İBRAHİM DEMİR,2970,KEREM ERENSOY,1.38.78,32,ae1e203fe5cf77b3aa210bcb013aeed0,22:00,19,false,7,KG SK,<nil>,5
0.3,30/07/2025,,kum,2 Yaşlı İngilizler,7,false,ELAZIG,Açık,0.52.78-0.52.78,1.21.75,3 Boy,,4,Normal,218918,Maiden,,2,K8K5,7.21,true,1200,KAREN ROSE,2486,"8,10",<nil>,2y d d,55,2,0,0,5,6676b919e5bd05949dbd95632771cbaa,AHMET HASAN BAYAR,04da12cb459dbdd04aa224be7d5490d7,12,EREN ÖZBÜK,10524,MUHARREM SUSEN,2884,BÜLENT ÇALIŞKAN,1.19.34,41,a4f0c21c969d54b997e224aecf696dfb,17:15,18,false,10,KG K,<nil>,2
0.2,30/08/2025,,kum,3 Yaşlı İngilizler,14,true,DBAKIR,Açık,1.00.46-1.01.10,2.19.54,1 Boy,,1,Normal,219580,Handikap 15,41,2,K9K6K1K5K5K1,19.76,true,2000,BRO BORA,267,"3,55",<nil>,3y a e,57.5,0,0,0,5,36582d36910fb2b3045a3c124cbf0f28,FERİT YARDIMCI,73668256fd5703ab4abc5b550b7f0c63,14,ABDULVEHAP AKDAĞ,11733,HALİL ÇALI,2955,SONGÜL ŞİMŞEK,2.23.02,32,50c820d46b86599c70f7e7ce277a038f,21:00,20,false,10,KG DB SK DS,<nil>,10
0.6,30/07/2025,,kum,3 ve Yukarı İngilizler,16,true,ELAZIG,Açık,0.57.20-0.58.16,1.57.43,,,7,Normal,218924,ŞARTLI 4,69,7,K5K4K6K3K1K4,10.43,true,1800,TRADER,2370,"8,30",<nil>,5y a a,63,0,0,0,2,b943f555efa190e98a9a7f89f13018b4,CUMALİ ARDA MAYDA,04da12cb459dbdd04aa224be7d5490d7,12,TARIK KAR,21878,MUHARREM SUSEN,2884,SEVGİ SELÇUKOĞLU,2.10.83,41,a2d3fff24d6d30fd3e824d4b019349bc,17:45,19,false,8,DB,<nil>,2
2,30/07/2025,,kum,4 ve Yukarı Araplar,9,true,ELAZIG,Açık,0.56.64-0.57.77,1.22.79,,3 Boy,9,Normal,218920,KV-7,64,5,C1C3C5K8K9K0,1.88,true,1200,DEMİRYUMAK,1288,"27,20",1.60,5y k k,54.5,0,0,0,9,fb15ae30a8e34ad6838bf759f3b9b8f6,HÜSEYİN ALTUNKILIÇ,04da12cb459dbdd04aa224be7d5490d7,12,MEHMET NARÇİN,3560,MEHMET ALTIN,2907,HÜLYA TEMEL,1.26.47,41,37c254bbc68e60bf946909a56c597724,20:00,15,false,9,DB SKG SK,9,3
0.2,23/08/2025,,kum,3 ve Yukarı İngilizler,7,false,DBAKIR,Açık,0.55.79-0.56.09,1.23.08,,,5,Normal,219426,Handikap 15,47,6,K4K2K4K4K5K3,5.76,true,1200,DAYWALKER,2881,"11,65",<nil>,4y d a,56.5,3,0,0,8,a916084588dba595ef985689786ec8eb,İZETTİN GÜREKE,ee1a52a249609ed25988762ac4fc7caf,6,ŞEYHMUS KARAKAN,11533,HAKAN ATAKAYA,3045,NİMET ARİF KURTEL,1.22.75,35,90d27c86025b77036842cdfe4d0960e9,21:00,17,false,11,KG DB SK,<nil>,6
0.1,25/08/2025,,kum,3 Yaşlı Araplar,,false,ELAZIG,Açık,1.00.97,,"1,5  Boy",,5,Normal,219458,Maiden,,1,,7.57,true,1200,ESSANCAR,540,"9,75",8.75,3y a e,57,0,0,0,6,a7c2630fefad348f4d9479406dbb61dc,NECMİ ALTIN,694d0a930518e126a7ed9ce104332e5a,14,İSMAİL SANCAR,9689,HAKAN ATAKAYA,3045,İSMAİL SANCAR,1.27.52,36,8ccf059acf706b38f4b605733c9ec58a,19:30,20,false,14,KG SK,5,7
0,22/07/2025,,kum,3 ve Yukarı İngilizler,65,false,KOCAELI,Açık,0.51.89-0.52.43,,,,10,Normal,218761,Handikap 16,61,10,K8K5K4K6K5C7,1.51,true,1800,MOZART,2984,"41,40",<nil>,4y d a,56.5,3,0,0,5,01037b8ac2317d6bf84de6412311419a,HÜSEYİN TURAN,6aa8839cc081fdb2cfa9ff81126d3f52,18,OSMAN ZİYA TEKİNALP,8641,MİKAİL ALTIN,2747,MURAT AKÇA,2.12.97,38,8eefd4463d16026cff59aed809ba1f62,17:45,14,false,10,DB SK,<nil>,4
0.2,25/08/2025,,kum,3 Yaşlı Araplar,16,false,ELAZIG,Açık,1.00.97,1.27.77,,,6,Normal,219458,Maiden,19,14,K7K7K0K4K5K9,7.03,true,1200,AĞASAÇAN,1081,"9,15",7.78,3y a e,57,0,0,0,2,86b5062d21c930c88582ef9bae70cf08,MEHMET DOĞAN,694d0a930518e126a7ed9ce104332e5a,14,GÜNAYDIN SAÇAN,3206,MUHARREM SUSEN,2884,GÜNAYDIN SAÇAN,1.43.49,36,8ccf059acf706b38f4b605733c9ec58a,19:30,14,false,14,KG DB SK,6,8
1.8,30/07/2025,,kum,4 Yaşlı Araplar,9,false,ELAZIG,Açık,1.01.53-1.02.07,,,,<nil>,Normal,218923,ŞARTLI 5,36,11,K5K7K2K8K2K8,<nil>,true,1900,BEZANTAY,2331,"25,35",1.65,4y k a,53,3,0,0,7,8a9c859a56d6c62a2beac241242849f7,MUHAMMED BARAN ÇAKMAK,04da12cb459dbdd04aa224be7d5490d7,12,MEHMET GARİP BECENE,13931,NESİH DOĞAN,2424,ÖMER ALAK,2.42.59,41,ecbe70d26fb695bd150c7484cadff6c8,20:30,17,false,11,KG DB SK,10,9
0.5,30/07/2025,,kum,2 Yaşlı İngilizler,7,false,ELAZIG,Açık,0.52.79-0.53.77,1.20.27,2 Boy,,2,Normal,218919,Maiden,21,2,K4K4K4,11.89,true,1200,ÇEVİK PRENSES,1081,"5,80",<nil>,2y d d,57,0,0,0,3,bd0b2ce45527ef5e8df9f81a7abe72bf,MEHMET DOĞAN,04da12cb459dbdd04aa224be7d5490d7,12,REFİK ÇEVİK,13121,ENVER KOÇAK,292,ALİ RIZA ÇELİKOĞLU,1.18.50,41,e0f4ea986d8ffabdcbc185c2f47d37a0,18:30,17,false,10,SK,<nil>,7
0,25/08/2025,,kum,4 ve Yukarı Araplar,14,false,ELAZIG,Açık,1.01.15-1.01.41,2.08.66,3 Boy,,3,Normal,219462,Handikap 14,42,4,K3K3K8K2K1K2,13.91,true,1700,ÇAĞLAYANŞELALE,2884,"4,80",<nil>,8y a k,59.5,2,0,0,4,f8c3558baab8a7644027ce6129770710,MEHMET ŞAKİR,694d0a930518e126a7ed9ce104332e5a,14,İSRAFİL FELHAN,15833,HAKAN ATAKAYA,3045,FEME HAY.TAR.LTD.ŞTİ.,2.07.57,36,6ce7c049486ef8c1227e4eff7b775413,17:15,19,false,9,DB SK,<nil>,5
0,29/09/2025,,kum,4 ve Yukarı Araplar,89,false,SANLIURFA,Açık,1.04.24-1.05.62,1.38.99,,,12,Normal,220233,ŞARTLI 4,62,7,K0K4K9K6K5K8,1.87,true,1400,MUŞFIRTINASI,1504,"40,95",1.88,5y k a,59.5,0,0,0,6,10f6bd08deff342313bd59d0c00e1c6e,İSA KATAR,5c48cb73ac24e5842113f3aad8173323,15,GÜNAYDIN SAÇAN,3206,MUHARREM SUSEN,2884,KUTBETTİN SAÇAN,1.53.26,30,3ff573497a3e28671e5b015cccffbe9b,19:30,11,false,13,KG K,12,5
0,03/09/2025,,kum,3 Yaşlı Araplar,28,false,ELAZIG,Açık,0.59.55-0.59.68,1.27.80,"2,5 Boy",,1,Normal,219660,Maiden,26,1,K2K2K4K2,42.21,true,1200,AFRİKA KIZI,1081,"2,25",<nil>,3y a d,59,0,0,0,1,0dee94059c5ac27e64194e4c3abae389,MEHMET DOĞAN,3895733c2fb27a80b7635a272c742b18,21,MEHMET GARİP BECENE,13931,MUHARREM SUSEN,2884,ÖMER ALAK,1.26.64,35,6667bd414dc09f089c10232d801378ef,17:15,18,false,13,KG K DB,<nil>,7
0,25/08/2025,,kum,2 Yaşlı İngilizler,12,false,ELAZIG,Açık,0.53.21,1.18.55,"5,5 Boy",,1,Normal,219461,ŞARTLI 3,26,1,K9K3K2K9K3K3,37.81,true,1200,QUEEN OF VICTORY,267,"2,65",<nil>,2y d d,57,0,0,0,4,109903d6597e8c1c42f95446b7284ef0,FERİT YARDIMCI,694d0a930518e126a7ed9ce104332e5a,14,MUHAMMED ALİ ÇİZİK,20726,TURĞUT ÇİZİK,2859,SEÇKİN DEMİRCİ,1.17.50,36,6d85117904127b5a28582795cd9addc2,18:30,16,false,9,KG DB SK,<nil>,5
0,03/09/2025,,kum,3 Yaşlı Araplar,9,true,ELAZIG,Açık,1.00.93,1.25.58,3 Boy,,1,Normal,219659,Maiden,25,1,K6K2K3K0,41.44,true,1200,SEYRANTAY,2378,"2,00",40.60,3y k d,57,0,0,0,12,54c118cbb9d44ec84b8df2cb1b290e2f,İSA AKYAVUZ,3895733c2fb27a80b7635a272c742b18,21,GALİP DOĞAN,7806,MEHMET GÜMÜŞKOLAN,2806,MAHMUT DOĞAN,1.27.60,35,fb94cde4ee741c0cad8e61ce08bc174b,19:30,16,false,13,KG SK,1,3
1.7,13/09/2025,,kum,4 Yaşlı Araplar,188,true,DBAKIR,Açık,1.02.90,1.25.08,,,9,Normal,219892,ŞARTLI 4,38,9,K0K2K1K6K0K6,2.18,true,1200,KOSAVALI YİĞİT,2320,"45,25",<nil>,4y a a,55,3,0,0,1,f27407f05260b09c1dbd209e46b47abd,FETHULLAH FELHAN,a4877f14ab1344387f16607fa1ae4bd6,19,ERKUT ŞAHİN,848,BAVER FAHRİOĞLU,1545,ERKUT ŞAHİN,1.41.91,26,0b9cf0c085f8804fb220853a9cd77e68,21:00,17,false,10,KG SK,<nil>,4
0.5,27/08/2025,,kum,2 Yaşlı İngilizler,14,false,ELAZIG,Açık,0.52.07-0.52.18,1.21.30,,,6,Normal,219492,Maiden,14,7,K6K8K4K5,2.57,true,1200,ORAK REİS,1081,"23,50",3.03,2y d e,57,0,0,0,6,a1fab11d615935de9f1bd7aba3c50d39,MEHMET DOĞAN,2896c672a8521da4b41c598e2708b950,19,İSMAİL SANCAR,9689,HAKAN ATAKAYA,3045,SERDAR KORKMAZ,1.20.51,35,764c9a2dd6cb2e99602d6f074bb86060,19:30,16,false,12,SKG SK,6,8
0,11/09/2025,Normal,kum,3 Yaşlı Araplar,8,false,ANKARA,Açık,0.59.26-0.59.57,,,,2,Normal,219854,Handikap 13,33,5,K2K2K4K2K1,16.91,false,1500,AFRİKA KIZI,2978,"4,40",<nil>,3y a d,54.5,0,3.3,0,7,0dee94059c5ac27e64194e4c3abae389,ERAY ÇİZİK,55feb429d6c0f88c937956730d367d89,42,MEHMET GARİP BECENE,13931,MUHARREM SUSEN,2884,ÖMER ALAK,1.49.14,23,b0570b93fbdf0dde70a9c5150bac50a9,13:30,20,false,8,KG K DB,<nil>,8
0,17/09/2025,,kum,4 ve Yukarı Araplar,7,false,ELAZIG,Açık,,2.03.90,,,<nil>,Normal,219976,Handikap 15,52,6,K4K5K6K4K4K3,<nil>,true,1600,BALLIYARIM,540,"8,15",8.94,5y a k,62,0,0,0,3,d623add0856c96b30c7bbc5ac52aae1f,NECMİ ALTIN,b812f72d5ffa477a58f5e0584337d924,17,FERHAT BİNİCİ,12040,FURKAN YALÇINKAYA,2974,FEME HAY.TAR.LTD.ŞTİ.,2.03.05,31,38c9bf26a374a02088a8c96041f08b9f,21:30,16,false,16,K,5,10
0,01/10/2025,,kum,3 Yaşlı Araplar,17,false,ELAZIG,Az Bulutlu,1.02.72,,3 Boy,,<nil>,Normal,220259,Maiden,26,3,K4K5K9K0K3C3,<nil>,true,1600,AĞASAÇAN,540,"2,40",38.95,3y a e,57,0,0,0,1,86b5062d21c930c88582ef9bae70cf08,NECMİ ALTIN,15f896a8c7cd563c64bd22c9f3f1e373,23,GÜNAYDIN SAÇAN,3206,MUHARREM SUSEN,2884,GÜNAYDIN SAÇAN,2.02.77,25,87662be5cd88cc358dc12ff089b9780f,21:00,15,false,11,KG SK,1,4
2,17/09/2025,,kum,4 ve Yukarı Araplar,9,false,ELAZIG,Açık,,1.58.62,"2,5 Boy",,<nil>,Normal,219976,Handikap 15,37,4,K8K0K0K2K8K3,<nil>,true,1600,BEZANTAY,2696,"3,85",11.81,4y k a,52.5,0,0,0,16,8a9c859a56d6c62a2beac241242849f7,BURHAN SARIDAL,b812f72d5ffa477a58f5e0584337d924,17,MEHMET GARİP BECENE,13931,MUHARREM SUSEN,2884,ÖMER ALAK,2.02.42,31,38c9bf26a374a02088a8c96041f08b9f,21:30,14,false,16,KG SK,3,1
0,03/09/2025,,kum,4 ve Yukarı Araplar,21,false,ELAZIG,Açık,1.01.81-1.02.07,2.15.71,,,<nil>,Normal,219668,Handikap 16,54,6,K2K5K1K5K2K2,<nil>,true,1800,QUATRO,267,"4,05",20.37,5y a a,57.5,0,0,0,8,77ca07f6d8a450f7f3c32142589d38e0,FERİT YARDIMCI,3895733c2fb27a80b7635a272c742b18,21,ERKUT ŞAHİN,848,TUĞRUL TAHTA,2818,ERKUT ŞAHİN,2.15.78,35,70a4a682737a450c6fb9fab2d69e6223,21:30,19,false,14,KG DB SK,1,7
0,17/09/2025,,kum,2 Yaşlı İngilizler,,false,ELAZIG,Açık,1.00.37,,,,2,Normal,219963,Maiden,,5,,19.04,true,1600,BOOM SQUAD,540,"4,95",19.26,2y d e,57,0,0,0,1,155398fe58f69b9b1de93e833f55fc8e,NECMİ ALTIN,b812f72d5ffa477a58f5e0584337d924,17,MUHAMMED ALİ ÇİZİK,20726,TURĞUT ÇİZİK,2859,SEÇKİN DEMİRCİ,2.02.39,31,97e0a36802140a5dcc190d95ef72798c,20:30,20,false,8,KG DB SK,2,4
0.1,17/09/2025,,kum,2 Yaşlı İngilizler,21,false,ELAZIG,Açık,1.00.37,,35 Boy,,3,Normal,219963,Maiden,22,3,K4K6K7K6K4K7,13.97,true,1600,RANIL OĞLU,1288,"4,40",14.12,2y a e,57,0,0,0,4,52970e7c7f64f41b260552574f8c0dbb,HÜSEYİN ALTUNKILIÇ,b812f72d5ffa477a58f5e0584337d924,17,BİLAL CAMUZ,5578,MUHARREM SUSEN,2884,BİLAL CAMUZ,1.52.51,31,97e0a36802140a5dcc190d95ef72798c,20:30,13,false,8,KG DB SK,3,3
0,17/09/2025,,kum,3 ve Yukarı İngilizler,7,true,ELAZIG,Açık,0.55.48-0.56.34,1.35.73,"3,5 Boy",,2,Normal,219968,ŞARTLI 3,68,1,K2K3K0K7K2K5,16.76,true,1500,WAR COMANDER,2378,"4,50",17.21,4y d a,57,0,0,0,11,08997662dad3ad006fbc654c9d477293,İSA AKYAVUZ,b812f72d5ffa477a58f5e0584337d924,17,CAN ÇAĞRI,17564,TURĞUT ÇİZİK,2859,MOZ.ORG.TAR.HAY.SAN.TİC.A.Ş.,1.40.91,31,945ffde78c38f2bc3a73821a297e63ad,19:30,15,false,13,SK,2,8
0,15/09/2025,,kum,2 Yaşlı İngilizler,53,true,SANLIURFA,Açık,,1.20.38,,,<nil>,Normal,219925,Maiden,20,9,K5K3K9,<nil>,true,1200,CLAP OF THUNDER,267,"3,75",20.07,2y d e,57,0,0,0,3,0abd9ad0a508e44b62b35d3bf9872761,FERİT YARDIMCI,776020c7d97d5808589068ab6d6cfde1,18,ABDULVEHAP AKDAĞ,11733,HALİL ÇALI,2955,ALİ YILDIRIM,1.28.73,32,0fb81604e1e67fac5cf0958f24904612,21:00,17,false,10,K,2,6
